pmcpy_pmem_memcpy_nodrain: pmem_memcpy [28] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.044546;4489692.966959;0.044546;0.044546;0.044546;0.000000;906;92;56132;414.345762;861;1790;3993;4;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;4384.465788
0.050558;7911721.486359;0.050558;0.050558;0.050558;0.000000;1026;94;58701;421.987296;974;2060;4017;8;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;7726.290514
0.074931;10676468.091433;0.074931;0.074931;0.074931;0.000000;1510;96;49304;517.741557;1435;2777;4738;16;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;10426.238371
0.111982;14288030.987882;0.111982;0.111982;0.111982;0.000000;2065;94;80420;831.455820;1947;4323;6416;32;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;13953.155262
0.238085;13440569.985004;0.238085;0.238085;0.238085;0.000000;4018;92;23021554;62450.827547;3857;7763;10590;64;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;13125.556626
0.070230;711944.363200;0.070230;0.070230;0.070230;0.000000;1424;268;22934;498.678795;1319;2445;5105;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;2781.032669
0.069952;1429554.941949;0.069952;0.069952;0.069952;0.000000;1414;260;45888;473.448203;1336;2339;6004;2;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;5584.198992
0.075844;2636980.002871;0.075844;0.075844;0.075844;0.000000;1534;275;46329;422.352620;1471;2405;5550;4;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;10300.703136
0.108506;3686447.001550;0.108506;0.108506;0.108506;0.000000;2178;282;61917;427.746037;2146;3010;6236;8;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;14400.183600
0.210947;3792420.732445;0.210947;0.210947;0.210947;0.000000;4232;291;66295;889.129545;4127;6827;10328;16;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;14814.143486
0.273133;5857956.018847;0.273133;0.273133;0.273133;0.000000;5099;291;77993;1125.396825;5015;7999;12249;32;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;22882.640699
0.548573;5833316.400006;0.548573;0.548573;0.548573;0.000000;9386;284;1267741;4058.428169;8880;20593;27020;64;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;22786.392188
