pmcpy_pmem_memcpy_nodrain: pmem_memcpy [28] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.049386;1012432.324721;0.049386;0.049386;0.049386;0.000000;1006;184;19225;397.072431;971;1752;4437;1;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;988.703442
0.051430;1944387.862758;0.051430;0.051430;0.051430;0.000000;1036;207;22042;415.717890;1001;1734;5010;2;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;1898.816272
0.046794;4274047.570705;0.046794;0.046794;0.046794;0.000000;950;166;40263;409.199899;880;1760;3298;4;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;4173.874581
0.047944;8343144.523662;0.047944;0.047944;0.047944;0.000000;965;131;45361;432.830138;883;1848;3448;8;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;8147.602074
0.049760;16077017.595874;0.049760;0.049760;0.049760;0.000000;1005;133;43703;374.251176;966;1826;3745;16;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;15700.212496
0.071670;22324634.311676;0.071670;0.071670;0.071670;0.000000;1408;146;59971;461.973711;1367;2387;5762;32;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;21801.400695
0.158747;20157863.790543;0.158747;0.158747;0.158747;0.000000;2549;201;15018807;66253.917012;2188;4481;7935;64;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;19685.413858
0.079369;629968.681107;0.079369;0.079369;0.079369;0.000000;1606;774;21613;541.393893;1502;2658;6557;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;2460.815161
0.074336;1345239.654915;0.074336;0.074336;0.074336;0.000000;1505;676;32496;545.911323;1361;2631;5579;2;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;5254.842402
0.078954;2533120.551207;0.078954;0.078954;0.078954;0.000000;1593;695;42011;541.727710;1451;2677;5498;4;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;9895.002153
0.079685;5019768.538724;0.079685;0.079685;0.079685;0.000000;1595;686;53969;413.651410;1520;2607;4679;8;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;19608.470854
0.115605;6920110.763985;0.115605;0.115605;0.115605;0.000000;2318;717;54580;432.391574;2292;3298;5864;16;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;27031.682672
0.216029;7406411.587938;0.216029;0.216029;0.216029;0.000000;4081;739;55366;1211.722232;4122;6592;14659;32;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;28931.295265
0.445794;7178198.973457;0.445794;0.445794;0.445794;0.000000;7435;793;149521;4036.728256;6555;19842;23598;64;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;28039.839740
pmcpy_pmem_memcpy_persist: pmem_memcpy [28] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.012476;4007638.559094;0.012476;0.012476;0.012476;0.000000;268;85;35164;235.903522;267;591;795;1;50000;64;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;244.606846
0.012419;8052001.759846;0.012419;0.012419;0.012419;0.000000;266;124;16748;155.249614;270;497;661;2;50000;64;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;491.455186
0.015605;12816048.563597;0.015605;0.015605;0.015605;0.000000;285;89;33399;181.119556;280;548;782;4;50000;64;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;782.229527
0.013463;29710724.501959;0.013463;0.013463;0.013463;0.000000;282;95;39352;189.193918;289;557;698;8;50000;64;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1813.398712
0.014963;53463552.726591;0.014963;0.014963;0.014963;0.000000;314;93;46207;243.060498;321;613;765;16;50000;64;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;3263.156294
0.020124;79506511.036647;0.020124;0.020124;0.020124;0.000000;354;107;52088;290.539313;325;713;938;32;50000;64;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;4852.692324
0.039336;81349686.891411;0.039336;0.039336;0.039336;0.000000;397;52;9013892;14980.846896;359;751;1023;64;50000;64;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;4965.190850
0.019659;2543360.222416;0.019659;0.019659;0.019659;0.000000;412;131;34110;246.608626;385;786;1011;1;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;620.937554
0.021709;4606349.650314;0.021709;0.021709;0.021709;0.000000;449;134;29964;249.168822;425;817;1042;2;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1124.597083
0.024845;8049901.662401;0.024845;0.024845;0.024845;0.000000;506;73;38938;249.453231;491;917;1171;4;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1965.308023
0.024170;16549611.266181;0.024170;0.024170;0.024170;0.000000;498;77;41708;278.425899;482;930;1197;8;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;4040.432438
0.023990;33346848.533153;0.023990;0.023990;0.023990;0.000000;494;104;47825;305.164112;480;941;1225;16;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;8141.320443
0.028671;55804840.428151;0.028671;0.028671;0.028671;0.000000;486;69;60545;335.205887;453;969;1302;32;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;13624.228620
0.040450;79110501.300997;0.040450;0.040450;0.040450;0.000000;635;93;1458677;1388.200336;615;1131;1523;64;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;19314.087232
0.043013;1162452.234838;0.043013;0.043013;0.043013;0.000000;879;270;18394;356.034366;842;1549;3886;1;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1135.207261
0.049721;2011205.471509;0.049721;0.049721;0.049721;0.000000;1012;250;22098;411.309748;967;1746;4872;2;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1964.067843
0.045598;4386196.149464;0.045598;0.045598;0.045598;0.000000;918;236;39386;395.505082;846;1740;3539;4;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;4283.394677
0.045628;8766528.028409;0.045628;0.045628;0.045628;0.000000;919;212;43448;422.557668;846;1768;3541;8;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;8561.062528
0.047617;16800630.695676;0.047617;0.047617;0.047617;0.000000;948;203;55006;376.345034;896;1797;3469;16;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;16406.865914
0.084451;18945995.210334;0.084451;0.084451;0.084451;0.000000;1418;226;61419;523.925117;1342;2606;5879;32;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;18501.948448
0.158193;20228425.448694;0.158193;0.158193;0.158193;0.000000;2570;226;14015369;62312.919860;2252;4578;8019;64;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;19754.321727
0.080913;617945.762900;0.080913;0.080913;0.080913;0.000000;1637;795;19620;509.365850;1529;2701;5923;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;2413.850636
0.076411;1308710.606355;0.076411;0.076411;0.076411;0.000000;1539;703;42762;565.223525;1381;2712;5486;2;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;5112.150806
0.079274;2522880.126007;0.079274;0.079274;0.079274;0.000000;1595;719;42424;553.438209;1444;2741;5117;4;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;9855.000492
0.080351;4978129.273530;0.080351;0.080351;0.080351;0.000000;1612;705;33944;417.866080;1532;2603;4944;8;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;19445.817475
0.115749;6911510.676103;0.115749;0.115749;0.115749;0.000000;2320;745;51010;415.286008;2295;3292;5909;16;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;26998.088579
0.216646;7385325.148448;0.216646;0.216646;0.216646;0.000000;4187;780;70035;1273.397244;4062;7968;14833;32;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;28848.926361
0.444305;7202252.965559;0.444305;0.444305;0.444305;0.000000;7405;795;180997;4003.406676;6405;19137;22744;64;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;28133.800647
