pmcpy_pmem_memcpy_nodrain: pmem_memcpy [28] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.180432;17735253.271305;0.180432;0.180432;0.180432;0.000000;3316;93;81487;1206.691744;3269;6296;9874;64;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;17319.583273
0.064023;780973.950114;0.064023;0.064023;0.064023;0.000000;1300;292;39733;393.429137;1260;2035;4733;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;3050.679493
0.065400;1529053.367189;0.065400;0.065400;0.065400;0.000000;1210;262;24511;420.764280;1160;2099;5221;2;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;5972.864716
0.065764;3041165.798064;0.065764;0.065764;0.065764;0.000000;1144;281;52479;472.673682;1067;2030;5303;4;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;11879.553899
0.084475;4735132.940337;0.084475;0.084475;0.084475;0.000000;1557;274;43633;426.599451;1530;2361;5527;8;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;18496.613048
0.136489;5861293.614902;0.136489;0.136489;0.136489;0.000000;2593;281;49338;614.604556;2558;4020;6796;16;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;22895.678183
0.264169;6056727.254469;0.264169;0.264169;0.264169;0.000000;5076;289;68878;1038.243251;5016;7665;12830;32;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;23659.090838
0.553282;5783665.575038;0.553282;0.553282;0.553282;0.000000;9312;315;140057;4113.957132;8543;21003;27298;64;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;false;false;22592.443652
pmcpy_libc_memcpy_persist: pmem_memcpy [28] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.011194;4466839.789465;0.011194;0.011194;0.011194;0.000000;243;106;18850;164.908750;249;453;692;1;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;272.634264
0.010736;9314827.379482;0.010736;0.010736;0.010736;0.000000;207;106;18624;143.929989;184;411;587;2;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;568.531945
0.010739;18623713.182898;0.010739;0.010739;0.010739;0.000000;209;106;19233;137.727817;187;395;603;4;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;1136.701244
0.010725;37294587.240757;0.010725;0.010725;0.010725;0.000000;209;96;18910;132.567556;211;457;611;8;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;2276.280960
0.011428;70004167.873145;0.011428;0.011428;0.011428;0.000000;225;89;39706;170.135759;217;510;635;16;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;4272.715324
0.011822;135340386.146423;0.011822;0.011822;0.011822;0.000000;233;88;51971;229.981481;224;531;656;32;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;8260.521615
0.016364;195553695.622628;0.016364;0.016364;0.016364;0.000000;283;39;60675;276.064277;276;663;908;64;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;11935.650368
0.012352;4047890.102051;0.012352;0.012352;0.012352;0.000000;267;88;34962;233.131531;273;555;762;1;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;988.254419
0.013894;7197602.622518;0.013894;0.013894;0.013894;0.000000;261;110;40158;237.176678;234;593;741;2;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;1757.227203
0.014786;13526404.725585;0.014786;0.014786;0.014786;0.000000;283;73;41667;242.127993;270;610;751;4;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;3302.344904
0.014757;27105414.787725;0.014757;0.014757;0.014757;0.000000;293;72;40248;196.563338;271;617;757;8;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;6617.532907
0.016904;47326617.015918;0.016904;0.016904;0.016904;0.000000;317;72;42676;215.664030;298;652;822;16;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;11554.349857
0.020765;77052480.637193;0.020765;0.020765;0.020765;0.000000;404;70;56908;311.184638;361;898;1242;32;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;18811.640781
0.038560;82986482.254106;0.038560;0.038560;0.038560;0.000000;674;37;275509;521.003308;599;1724;2582;64;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;20260.371644
0.029058;1720703.821549;0.029058;0.029058;0.029058;0.000000;601;59;19504;299.991258;559;1309;1921;1;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;1680.374826
0.028501;3508629.368673;0.028501;0.028501;0.028501;0.000000;542;66;38504;300.870462;505;1201;1809;2;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;3426.395868
0.029237;6840574.828552;0.029237;0.029237;0.029237;0.000000;540;67;41230;282.538187;496;1162;1718;4;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;6680.248856
0.034246;11680196.568364;0.034246;0.034246;0.034246;0.000000;625;47;41748;316.740285;576;1381;2174;8;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;11406.441961
0.049508;16159059.112929;0.049508;0.049508;0.049508;0.000000;917;41;45607;420.840097;856;2078;3541;16;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;15780.331165
0.094587;16915566.362817;0.094587;0.094587;0.094587;0.000000;1790;44;56523;714.156413;1666;4108;6090;32;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;16519.107776
0.192128;16655526.721716;0.192128;0.192128;0.192128;0.000000;3278;49;359149;1599.254835;2957;7989;10972;64;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;16265.162814
0.059051;846721.596432;0.059051;0.059051;0.059051;0.000000;1201;100;35638;368.693806;1168;1928;4732;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;3307.506236
0.059349;1684941.741370;0.059349;0.059349;0.059349;0.000000;1076;92;43931;406.427800;1037;1925;4825;2;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;6581.803677
0.061967;3227511.202207;0.061967;0.061967;0.061967;0.000000;1064;95;44498;426.364118;1013;1948;5137;4;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;12607.465634
0.080391;4975660.623126;0.080391;0.080391;0.080391;0.000000;1442;101;44107;472.315393;1381;2478;5496;8;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;19436.174309
0.133098;6010618.569136;0.133098;0.133098;0.133098;0.000000;2497;98;45148;683.371370;2420;4304;6922;16;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;23478.978786
0.260267;6147537.125649;0.260267;0.260267;0.260267;0.000000;4997;80;67969;1212.123437;4877;8372;13850;32;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;24013.816897
0.538485;5942598.049827;0.538485;0.538485;0.538485;0.000000;9104;84;1418205;4222.820850;8250;20749;28102;64;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;23213.273632
