pmcpy_pmem_memcpy_nodrain: pmem_memcpy [28] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.013326;3752070.392443;0.013326;0.013326;0.013326;0.000000;285;112;17466;177.187423;267;594;840;1;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;229.008203
0.013516;7398634.818701;0.013516;0.013516;0.013516;0.000000;242;116;17563;175.861970;207;550;796;2;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;451.576832
0.013151;15207965.506509;0.013151;0.013151;0.013151;0.000000;238;76;33864;174.391265;217;537;730;4;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;928.220551
0.013285;30108021.559752;0.013285;0.013285;0.013285;0.000000;231;69;33811;166.911996;217;532;721;8;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;1837.647800
0.013589;58870184.032611;0.013589;0.013589;0.013589;0.000000;249;70;44872;176.822891;227;568;748;16;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;3593.150881
0.013958;114630966.380600;0.013958;0.013958;0.013958;0.000000;254;70;48303;230.472848;232;574;752;32;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;6996.518944
0.023017;139026279.920465;0.023017;0.023017;0.023017;0.000000;331;33;68923;327.041079;301;739;1026;64;50000;64;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;8485.490718
0.044410;1125879.801883;0.044410;0.044410;0.044410;0.000000;907;61;19605;259.555250;868;1398;2932;1;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;274.872999
0.044243;2260221.007574;0.044243;0.044243;0.044243;0.000000;712;54;20234;304.679234;756;1157;2039;2;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;551.811769
0.046639;4288258.172353;0.046639;0.046639;0.046639;0.000000;743;59;20077;321.084199;740;1375;1939;4;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;1046.938030
0.046025;8690945.271314;0.046025;0.046025;0.046025;0.000000;702;62;40772;304.902156;650;1219;1577;8;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;2121.812810
0.046653;17148005.831608;0.046653;0.046653;0.046653;0.000000;722;58;42871;328.592154;671;1287;1651;16;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;4186.524861
0.047453;33717439.595418;0.047453;0.047453;0.047453;0.000000;735;38;54147;363.058095;682;1327;1945;32;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;8231.796776
0.055837;57309492.679894;0.055837;0.055837;0.055837;0.000000;875;46;73558;469.887404;869;1627;2714;64;50000;256;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;13991.575361
0.175752;284491.333876;0.175752;0.175752;0.175752;0.000000;3534;184;41612;497.108228;3516;4613;6794;1;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;277.823568
0.174960;571558.409903;0.174960;0.174960;0.174960;0.000000;2683;99;44424;1051.977520;2894;4527;12892;2;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;558.162510
0.170732;1171428.786302;0.170732;0.170732;0.170732;0.000000;2599;85;38861;940.297346;2841;4292;6432;4;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;1143.973424
0.171626;2330649.935646;0.171626;0.171626;0.171626;0.000000;2409;177;44660;912.734796;1970;4254;6087;8;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;2276.025328
0.175540;4557354.107759;0.175540;0.175540;0.175540;0.000000;2561;89;45404;945.871469;2240;4366;6583;16;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;4450.541121
0.180114;8883245.856310;0.180114;0.180114;0.180114;0.000000;2668;189;59768;969.219773;2359;4655;7034;32;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;8675.044782
0.257065;12448224.430781;0.257065;0.257065;0.257065;0.000000;3714;102;72621;1225.470822;3516;6907;10067;64;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;12156.469171
0.644044;77634.397673;0.644044;0.644044;0.644044;0.000000;12899;2885;39295;1193.352751;12779;16068;24759;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;303.259366
0.632325;158146.499994;0.632325;0.632325;0.632325;0.000000;9449;1585;53983;3373.336905;9044;15613;23253;2;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;617.759766
0.637809;313573.465353;0.637809;0.637809;0.637809;0.000000;9540;1423;53951;3364.813224;9795;15319;23484;4;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;1224.896349
0.640689;624328.009425;0.640689;0.640689;0.640689;0.000000;8736;1404;44282;3268.045217;6467;14537;23225;8;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;2438.781287
0.651776;1227415.143275;0.651776;0.651776;0.651776;0.000000;9256;1657;64074;3340.153888;6793;14849;23003;16;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;4794.590403
0.660708;2421645.994114;0.660708;0.660708;0.660708;0.000000;9444;1544;53085;3354.025330;6976;15472;23536;32;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;9459.554665
0.879333;3639120.054766;0.879333;0.879333;0.879333;0.000000;11752;1819;93864;3823.899770;10128;21338;28601;64;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;true;true;false;14215.312714
