pmcpy_pmem_memcpy_persist: pmem_memcpy [28] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.048508;4123006.773605;0.048508;0.048508;0.048508;0.000000;673;94;36417;344.846298;609;1495;2116;4;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;4026.373802
0.050064;7989735.586692;0.050064;0.050064;0.050064;0.000000;754;88;37551;365.322847;690;1580;2120;8;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;7802.476159
0.055702;14362136.238506;0.055702;0.055702;0.055702;0.000000;876;56;45062;423.529090;805;1846;2661;16;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;14025.523670
0.082036;19503706.965970;0.082036;0.082036;0.082036;0.000000;1356;55;72089;707.577319;1220;3417;5540;32;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;19046.588834
0.173318;18463183.460173;0.173318;0.173318;0.173318;0.000000;2777;59;79836;1338.073378;2502;6863;10003;64;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;18030.452598
0.143985;347259.494741;0.143985;0.143985;0.143985;0.000000;2899;1815;37954;562.638575;2860;3800;9526;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1356.482401
0.141889;704776.363148;0.141889;0.141889;0.141889;0.000000;2232;964;39466;739.020863;2240;3636;6025;2;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;2753.032669
0.146601;1364247.993218;0.146601;0.146601;0.146601;0.000000;2277;960;41719;788.607875;2270;3763;6532;4;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;5329.093724
0.148137;2700210.517863;0.148137;0.148137;0.148137;0.000000;2030;899;39075;657.644997;1792;3647;5977;8;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;10547.697335
0.172248;4644478.980403;0.172248;0.172248;0.172248;0.000000;2624;1000;47110;862.816357;2371;4631;6586;16;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;18142.496017
0.279796;5718461.436942;0.279796;0.279796;0.279796;0.000000;4708;1247;63824;1671.823324;4099;9482;11545;32;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;22337.739988
0.613217;5218381.052561;0.613217;0.613217;0.613217;0.000000;9970;1316;377572;3986.826023;9501;21990;27015;64;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;20384.300987
