pmcpy_pmem_memcpy_persist: pmem_memcpy [28] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.026587;15044977.335870;0.026587;0.026587;0.026587;0.000000;447;115;41924;231.511324;421;874;1103;8;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;3673.090170
0.027631;28953337.570654;0.027631;0.027631;0.027631;0.000000;478;106;41638;251.546045;449;922;1190;16;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;7068.685930
0.029280;54644301.118514;0.029280;0.029280;0.029280;0.000000;513;96;55768;298.349961;480;1031;1341;32;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;13340.893828
0.046650;68596637.345677;0.046650;0.046650;0.046650;0.000000;764;70;65754;467.476379;707;1674;2524;64;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;16747.225914
0.050417;991737.045286;0.050417;0.050417;0.050417;0.000000;1029;324;21695;414.870692;1016;1676;4546;1;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;968.493208
0.044423;2251076.977130;0.044423;0.044423;0.044423;0.000000;794;179;29907;351.455048;745;1547;2039;2;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;2198.317360
0.046480;4302897.846795;0.046480;0.046480;0.046480;0.000000;829;231;38818;367.872456;792;1574;2078;4;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;4202.048679
0.048699;8213717.310380;0.048699;0.048699;0.048699;0.000000;838;232;41666;358.777152;799;1587;2224;8;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;8021.208311
0.057156;13996706.784844;0.057156;0.057156;0.057156;0.000000;1018;203;39844;431.391832;971;1984;4404;16;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;13668.658970
0.093100;17185877.629655;0.093100;0.093100;0.093100;0.000000;1749;207;80612;718.459062;1650;3539;6172;32;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;16783.083623
0.186692;17140534.967666;0.186692;0.186692;0.186692;0.000000;3244;200;116326;1411.206668;3092;6787;9381;64;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;16738.803679
0.084951;588577.784068;0.084951;0.084951;0.084951;0.000000;1720;1202;37692;531.269259;1627;2566;7709;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;2299.131969
0.085814;1165309.541348;0.085814;0.085814;0.085814;0.000000;1736;1206;39617;387.392399;1661;2506;5505;2;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;4551.990396
0.085058;2351332.367202;0.085058;0.085058;0.085058;0.000000;1404;695;38442;508.082840;1346;2364;5708;4;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;9184.892059
0.098139;4075831.538668;0.098139;0.098139;0.098139;0.000000;1755;689;37019;454.188459;1752;2646;5831;8;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;15921.216948
0.142728;5605048.052007;0.142728;0.142728;0.142728;0.000000;2645;884;49537;639.978457;2596;4097;7016;16;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;21894.718953
0.269604;5934624.392819;0.269604;0.269604;0.269604;0.000000;5363;929;162217;964.838034;5298;7892;10662;32;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;23182.126534
0.554758;5768283.886712;0.554758;0.554758;0.554758;0.000000;9878;977;178593;3836.517346;9190;19309;23313;64;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;22532.358932
