pmcpy_pmem_memcpy_persist: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.007463,6699763.498349,0.007463,0.007463,0.007463,0.000000,169,108,27911,388.633356,116,824,4163,1,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,817.842224
0.008601,11626283.352755,0.008601,0.008601,0.008601,0.000000,180,98,40229,438.825956,116,1407,4591,2,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1419.224042
0.018329,10911924.835170,0.018329,0.018329,0.018329,0.000000,363,67,30453,961.081816,115,4527,6309,4,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1332.022075
0.034205,11694208.720868,0.034205,0.034205,0.034205,0.000000,692,41,103372,2089.304566,113,6239,26751,8,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1427.515713
0.127753,6262090.776379,0.127753,0.127753,0.127753,0.000000,2547,31,219014,7458.290651,356,39427,86089,16,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,764.415378
0.493195,3244153.993445,0.493195,0.493195,0.493195,0.000000,9682,30,6711241,32616.494684,506,135223,411955,32,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,396.014892
0.032214,1552099.141140,0.032214,0.032214,0.032214,0.000000,664,57,22322,505.941022,566,2173,3829,1,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,757.860909
0.040805,2450683.246813,0.040805,0.040805,0.040805,0.000000,739,37,37662,1133.747165,421,5618,8365,2,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1196.622679
0.052999,3773667.855152,0.052999,0.052999,0.052999,0.000000,984,37,41914,1498.115218,261,5679,8740,4,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1842.611257
0.094700,4223850.741955,0.094700,0.094700,0.094700,0.000000,1759,38,52053,2232.311699,686,9038,12722,8,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,2062.427120
0.281988,2837000.779799,0.281988,0.281988,0.281988,0.000000,5233,38,155872,7354.985174,3518,37916,68441,16,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1385.254287
0.988192,1619118.043936,0.988192,0.988192,0.988192,0.000000,19685,40,915497,31535.207271,5012,145229,248038,32,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,790.584982
0.137088,364728.025120,0.137088,0.137088,0.137088,0.000000,2761,977,21544,900.969833,2600,5730,9914,1,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,712.359424
0.158007,632884.803232,0.158007,0.158007,0.158007,0.000000,2780,333,46449,2024.403904,2351,9176,13004,2,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1236.103131
0.238895,837187.269114,0.238895,0.238895,0.238895,0.000000,4412,351,45773,3009.627207,3955,13281,17243,4,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1635.131385
0.384254,1040978.937426,0.384254,0.384254,0.384254,0.000000,7053,329,66208,4110.814838,6272,17898,22757,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,2033.161987
1.028090,778142.170841,1.028090,1.028090,1.028090,0.000000,19391,341,3281286,15473.464850,15088,75103,137152,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1519.808927
3.365676,475387.477555,3.365676,3.365676,3.365676,0.000000,61531,339,14674828,67462.322805,38614,295110,440875,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,928.491167
0.517057,96701.212021,0.517057,0.517057,0.517057,0.000000,10361,7333,35413,1519.849086,10069,15006,19224,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,755.478219
0.649160,154045.331141,0.649160,0.649160,0.649160,0.000000,11206,2033,69905,4706.975818,10826,24413,30390,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1203.479150
0.966285,206978.352567,0.966285,0.966285,0.966285,0.000000,17698,2077,65667,6732.350206,16842,35600,41639,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1617.018379
1.656248,241509.683601,1.656248,1.656248,1.656248,0.000000,30395,2182,355550,9545.823479,29735,54734,67171,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1886.794403
4.980462,160627.680289,4.980462,4.980462,4.980462,0.000000,85641,3256,5694495,44769.809037,75018,231310,304012,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1254.903752
13.874765,115317.272318,13.874765,13.874765,13.874765,0.000000,237105,4624,17018226,149575.257826,210857,713163,1008743,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,900.916190
pmcpy_libc_memcpy_persist: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.015330,3261562.647280,0.015330,0.015330,0.015330,0.000000,326,78,28940,232.586472,310,773,1186,1,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,398.139972
0.016115,6205385.989591,0.016115,0.016115,0.016115,0.000000,286,73,19128,209.818093,268,681,1192,2,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,757.493407
0.017974,11127251.808039,0.017974,0.017974,0.017974,0.000000,337,46,21304,529.990674,241,4048,5309,4,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1358.307105
0.026023,15371276.072999,0.026023,0.026023,0.026023,0.000000,520,49,58238,979.083190,228,4701,5850,8,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1876.376474
0.080313,9960985.682864,0.080313,0.080313,0.080313,0.000000,1601,34,209181,3847.870764,353,15638,49875,16,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1215.940635
0.382506,4182945.043922,0.382506,0.382506,0.382506,0.000000,7633,35,418535,18809.548106,3502,111798,179814,32,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,510.613409
0.029757,1680252.347018,0.029757,0.029757,0.029757,0.000000,615,80,20502,648.398272,501,4210,7828,1,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,820.435716
0.038214,2616822.136431,0.038214,0.038214,0.038214,0.000000,781,44,27931,1161.465688,400,5079,8881,2,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1277.745184
0.054499,3669763.151651,0.054499,0.054499,0.054499,0.000000,1068,46,45934,1663.477997,351,6199,10829,4,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1791.876539
0.127958,3126034.619771,0.127958,0.127958,0.127958,0.000000,2505,45,94164,4069.543206,794,19672,45719,8,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1526.384092
0.513099,1559154.660099,0.513099,0.513099,0.513099,0.000000,10136,46,314369,18260.084243,4379,92942,157609,16,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,761.305986
2.117891,755468.494107,2.117891,2.117891,2.117891,0.000000,40586,49,34743670,78477.459189,13706,322116,512980,32,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,368.881101
0.135696,368471.883134,0.135696,0.135696,0.135696,0.000000,2733,275,27512,1958.372304,2185,11512,18606,1,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,719.671647
0.157348,635535.029836,0.157348,0.157348,0.157348,0.000000,3099,170,46919,2340.096170,2305,11809,18455,2,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1241.279355
0.256516,779679.755429,0.256516,0.256516,0.256516,0.000000,5115,198,69861,3481.717028,4752,16149,25272,4,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1522.812022
0.439763,909581.361563,0.439763,0.439763,0.439763,0.000000,8616,206,249278,7480.520335,7143,37991,83390,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1776.526097
2.874685,278291.337094,2.874685,2.874685,2.874685,0.000000,55661,113,20599310,87861.580145,23590,309703,401037,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,543.537768
10.092118,158539.562060,10.092118,10.092118,10.092118,0.000000,190097,124,149934000,293948.234656,122364,830900,1042236,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,309.647582
0.452392,110523.644293,0.452392,0.452392,0.452392,0.000000,9067,7667,29510,600.822806,8961,10730,14777,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,863.465971
0.520106,192268.523142,0.520106,0.520106,0.520106,0.000000,8294,2701,47996,2903.820059,8710,14630,24873,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1502.097837
0.762372,262339.109179,0.762372,0.762372,0.762372,0.000000,13018,2580,51218,4747.070942,12104,27232,34345,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,2049.524290
1.363024,293465.074599,1.363024,1.363024,1.363024,0.000000,23967,2819,1276269,9413.743897,22769,47130,77625,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,2292.695895
7.309877,109440.963664,7.309877,7.309877,7.309877,0.000000,135431,3447,11709412,110781.639359,115892,436541,639328,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,855.007529
20.143019,79431.985198,20.143019,20.143019,20.143019,0.000000,362652,3331,44254083,332980.454389,273152,1391945,1952132,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,620.562384
pmcpy_libc_memcpy_flush: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.008044,6215441.369058,0.008044,0.008044,0.008044,0.000000,180,105,36836,446.301858,114,3388,4118,1,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,758.720870
0.009022,11084413.684950,0.009022,0.009022,0.009022,0.000000,183,88,25674,450.232831,114,1824,4756,2,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1353.077842
0.017702,11297875.027878,0.017702,0.017702,0.017702,0.000000,360,65,54227,951.762912,113,4242,7388,4,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1379.135135
0.033992,11767355.267782,0.033992,0.033992,0.033992,0.000000,685,30,79520,2088.047774,112,6044,28744,8,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1436.444735
0.124458,6427892.425042,0.124458,0.124458,0.124458,0.000000,2483,30,198446,7190.398607,401,37893,83387,16,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,784.654837
0.490468,3262193.018309,0.490468,0.490468,0.490468,0.000000,9632,30,1577883,31474.624106,526,136056,397072,32,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,398.216921
0.038079,1313066.174438,0.038079,0.038079,0.038079,0.000000,781,43,21303,1242.829208,419,5291,8826,1,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,641.145593
0.041114,2432274.176842,0.041114,0.041114,0.041114,0.000000,754,42,38104,1216.180367,311,4821,8766,2,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1187.633875
0.056559,3536137.352344,0.056559,0.056559,0.056559,0.000000,1126,43,47222,1673.755648,325,5738,9474,4,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1726.629567
0.135748,2946627.362881,0.135748,0.135748,0.135748,0.000000,2685,44,119112,4760.999520,929,24013,55379,8,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1438.782892
0.701244,1140830.346922,0.701244,0.701244,0.701244,0.000000,13953,44,334864,24027.065467,5161,117130,171402,16,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,557.046068
2.392397,668785.244564,2.392397,2.392397,2.392397,0.000000,45981,43,58828689,105331.313061,11297,392694,758122,32,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,326.555295
0.141288,353886.144069,0.141288,0.141288,0.141288,0.000000,2845,287,29060,1965.894068,1951,9494,17096,1,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,691.183875
0.157166,636270.044511,0.157166,0.157166,0.157166,0.000000,3073,180,46049,2403.498945,2088,10470,15010,2,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1242.714931
0.264250,756858.992042,0.264250,0.264250,0.264250,0.000000,5295,210,70583,3737.185608,5117,16923,31518,4,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1478.240219
0.557053,718064.140868,0.557053,0.557053,0.557053,0.000000,10913,166,256792,13834.674468,7638,76204,145990,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1402.469025
3.485424,229527.288209,3.485424,3.485424,3.485424,0.000000,66577,173,28333876,112215.782668,27278,354271,462722,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,448.295485
10.053700,159145.393629,10.053700,10.053700,10.053700,0.000000,193819,167,105559447,269449.361963,119594,912929,1271467,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,310.830847
0.451326,110784.610891,0.451326,0.451326,0.451326,0.000000,9046,7654,47621,598.956980,8950,10675,13894,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,865.504773
0.518059,193028.206094,0.518059,0.518059,0.518059,0.000000,8245,2631,50171,2886.847225,8702,14411,23441,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1508.032860
0.724566,276027.318335,0.724566,0.724566,0.724566,0.000000,12261,2648,50609,4662.625571,11764,26501,34304,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,2156.463424
1.289725,310143.666533,1.289725,1.289725,1.289725,0.000000,22638,2700,228343,8040.252301,21581,43681,64130,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,2422.997395
5.825749,137321.397818,5.825749,5.825749,5.825749,0.000000,102576,2533,8500853,89455.085867,68189,386456,562670,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1072.823420
19.315385,82835.522900,19.315385,19.315385,19.315385,0.000000,350697,3854,61966371,333031.460422,265497,1435018,1993160,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,647.152523
