pmcpy_chunk_sizes_aligned: pmem_memcpy [8] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.039970;1250941.208165;0.039970;0.039970;0.039970;0.000000;819;45;37869;317.892961;787;1443;3059;1;50000;512;0;1;false;-1;0;write;0;23;seq;seq;false;true;false;610.811137
0.039965;1251101.594954;0.039965;0.039965;0.039965;0.000000;819;56;21099;291.033892;785;1472;2998;1;50000;512;0;1;false;-1;0;write;0;24;seq;seq;false;true;false;610.889451
0.040858;1223760.644362;0.040858;0.040858;0.040858;0.000000;837;42;35002;322.356935;804;1477;3080;1;50000;512;0;1;false;-1;0;write;0;25;seq;seq;false;true;false;597.539377
0.040966;1220517.544354;0.040966;0.040966;0.040966;0.000000;839;63;39733;333.228080;806;1494;2344;1;50000;512;0;1;false;-1;0;write;0;26;seq;seq;false;true;false;595.955832
0.039910;1252823.299948;0.039910;0.039910;0.039910;0.000000;818;74;40096;323.299408;789;1445;3022;1;50000;512;0;1;false;-1;0;write;0;27;seq;seq;false;true;false;611.730127
0.040139;1245657.047844;0.040139;0.040139;0.040139;0.000000;822;71;38946;317.512243;795;1460;2654;1;50000;512;0;1;false;-1;0;write;0;28;seq;seq;false;true;false;608.230980
0.040748;1227049.692028;0.040748;0.040748;0.040748;0.000000;834;58;35593;326.619223;803;1453;3290;1;50000;512;0;1;false;-1;0;write;0;29;seq;seq;false;true;false;599.145357
0.039304;1272136.543402;0.039304;0.039304;0.039304;0.000000;806;65;38719;319.888596;774;1444;2631;1;50000;512;0;1;false;-1;0;write;0;30;seq;seq;false;true;false;621.160422
0.039364;1270211.929780;0.039364;0.039364;0.039364;0.000000;807;55;21191;288.933231;777;1414;3293;1;50000;512;0;1;false;-1;0;write;0;31;seq;seq;false;true;false;620.220669
0.043836;1140608.670761;0.043836;0.043836;0.043836;0.000000;896;56;38485;340.070655;856;1520;3189;1;50000;512;0;1;false;-1;0;write;0;32;seq;seq;false;true;false;556.937828
0.039223;1274746.461852;0.039223;0.039223;0.039223;0.000000;804;42;41097;312.895493;770;1415;2006;1;50000;512;0;1;false;-1;0;write;0;33;seq;seq;false;true;false;622.434796
0.040458;1235840.634000;0.040458;0.040458;0.040458;0.000000;829;60;16348;284.885158;800;1477;2409;1;50000;512;0;1;false;-1;0;write;0;34;seq;seq;false;true;false;603.437810
0.039024;1281264.191603;0.039024;0.039024;0.039024;0.000000;800;43;36797;311.836091;769;1409;1940;1;50000;512;0;1;false;-1;0;write;0;35;seq;seq;false;true;false;625.617281
0.041078;1217211.368754;0.041078;0.041078;0.041078;0.000000;841;86;38380;327.047248;811;1473;2758;1;50000;512;0;1;false;-1;0;write;0;36;seq;seq;false;true;false;594.341489
0.040509;1234302.571897;0.040509;0.040509;0.040509;0.000000;830;79;19016;287.481238;800;1456;3149;1;50000;512;0;1;false;-1;0;write;0;37;seq;seq;false;true;false;602.686803
0.038910;1285014.360421;0.038910;0.038910;0.038910;0.000000;798;45;38433;312.982951;762;1441;2058;1;50000;512;0;1;false;-1;0;write;0;38;seq;seq;false;true;false;627.448418
0.040405;1237463.412847;0.040405;0.040405;0.040405;0.000000;828;44;21820;300.979593;791;1473;3063;1;50000;512;0;1;false;-1;0;write;0;39;seq;seq;false;true;false;604.230182
0.040040;1248759.700646;0.040040;0.040040;0.040040;0.000000;820;59;16085;269.768412;789;1461;2167;1;50000;512;0;1;false;-1;0;write;0;40;seq;seq;false;true;false;609.745948
0.039833;1255230.955341;0.039833;0.039833;0.039833;0.000000;816;41;40110;327.606457;780;1445;2515;1;50000;512;0;1;false;-1;0;write;0;41;seq;seq;false;true;false;612.905740
0.039002;1281984.257285;0.039002;0.039002;0.039002;0.000000;800;60;39408;314.446981;762;1453;2135;1;50000;512;0;1;false;-1;0;write;0;42;seq;seq;false;true;false;625.968876
0.039256;1273681.236816;0.039256;0.039256;0.039256;0.000000;805;63;33990;303.489383;771;1431;2381;1;50000;512;0;1;false;-1;0;write;0;43;seq;seq;false;true;false;621.914666
0.039554;1264109.931854;0.039554;0.039554;0.039554;0.000000;811;70;21235;278.654177;775;1464;2141;1;50000;512;0;1;false;-1;0;write;0;44;seq;seq;false;true;false;617.241178
0.040545;1233200.236498;0.040545;0.040545;0.040545;0.000000;830;42;21160;301.134302;794;1473;3049;1;50000;512;0;1;false;-1;0;write;0;45;seq;seq;false;true;false;602.148553
0.041813;1195807.098521;0.041813;0.041813;0.041813;0.000000;856;78;21781;307.313763;827;1498;3248;1;50000;512;0;1;false;-1;0;write;0;46;seq;seq;false;true;false;583.890185
0.040246;1242371.250396;0.040246;0.040246;0.040246;0.000000;824;60;20916;308.406696;792;1447;3127;1;50000;512;0;1;false;-1;0;write;0;47;seq;seq;false;true;false;606.626587
0.040752;1226924.223908;0.040752;0.040752;0.040752;0.000000;835;42;20494;294.093730;804;1486;2762;1;50000;512;0;1;false;-1;0;write;0;48;seq;seq;false;true;false;599.084094
0.039561;1263859.387251;0.039561;0.039561;0.039561;0.000000;811;60;38034;317.831256;775;1458;2201;1;50000;512;0;1;false;-1;0;write;0;49;seq;seq;false;true;false;617.118841
0.040391;1237889.142521;0.040391;0.040391;0.040391;0.000000;827;63;36467;324.850388;792;1464;2713;1;50000;512;0;1;false;-1;0;write;0;50;seq;seq;false;true;false;604.438058
0.039813;1255878.011445;0.039813;0.039813;0.039813;0.000000;816;42;35420;312.375211;779;1455;2534;1;50000;512;0;1;false;-1;0;write;0;51;seq;seq;false;true;false;613.221685
0.039013;1281629.133132;0.039013;0.039013;0.039013;0.000000;800;43;22623;279.687258;763;1443;2125;1;50000;512;0;1;false;-1;0;write;0;52;seq;seq;false;true;false;625.795475
0.039456;1267233.327790;0.039456;0.039456;0.039456;0.000000;809;44;18337;286.709754;776;1453;2054;1;50000;512;0;1;false;-1;0;write;0;53;seq;seq;false;true;false;618.766273
0.040398;1237699.280414;0.040398;0.040398;0.040398;0.000000;827;61;18388;289.786374;798;1473;2882;1;50000;512;0;1;false;-1;0;write;0;54;seq;seq;false;true;false;604.345352
0.041787;1196555.146451;0.041787;0.041787;0.041787;0.000000;855;40;38744;345.866463;826;1496;3247;1;50000;512;0;1;false;-1;0;write;0;55;seq;seq;false;true;false;584.255443
0.040967;1220506.461361;0.040967;0.040967;0.040967;0.000000;839;58;22136;314.132046;809;1472;3082;1;50000;512;0;1;false;-1;0;write;0;56;seq;seq;false;true;false;595.950421
0.038982;1282652.912044;0.038982;0.038982;0.038982;0.000000;799;50;22324;274.239224;768;1401;2066;1;50000;512;0;1;false;-1;0;write;0;57;seq;seq;false;true;false;626.295367
0.039713;1259037.338540;0.039713;0.039713;0.039713;0.000000;814;60;39095;310.569115;780;1421;2391;1;50000;512;0;1;false;-1;0;write;0;58;seq;seq;false;true;false;614.764325
0.040225;1243003.691572;0.040225;0.040225;0.040225;0.000000;824;95;39006;324.667369;795;1442;2575;1;50000;512;0;1;false;-1;0;write;0;59;seq;seq;false;true;false;606.935396
0.039934;1252079.798451;0.039934;0.039934;0.039934;0.000000;818;45;39332;326.433553;789;1447;2406;1;50000;512;0;1;false;-1;0;write;0;60;seq;seq;false;true;false;611.367089
0.039675;1260228.899912;0.039675;0.039675;0.039675;0.000000;813;62;34182;313.963390;780;1424;2488;1;50000;512;0;1;false;-1;0;write;0;61;seq;seq;false;true;false;615.346143
0.038749;1290362.573560;0.038749;0.038749;0.038749;0.000000;794;61;23195;291.209468;761;1411;2229;1;50000;512;0;1;false;-1;0;write;0;62;seq;seq;false;true;false;630.059850
0.039370;1270013.475605;0.039370;0.039370;0.039370;0.000000;807;63;17075;302.072319;772;1447;3660;1;50000;512;0;1;false;-1;0;write;0;63;seq;seq;false;true;false;620.123767
pmcpy_chunk_sizes_rand: pmem_memcpy [8] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.014492;3450287.022477;0.014492;0.014492;0.014492;0.000000;309;124;36826;242.250430;287;715;950;1;50000;64;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;210.588808
0.017485;2859535.062475;0.017485;0.017485;0.017485;0.000000;369;102;26559;229.165606;343;810;1086;1;50000;128;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;349.064339
0.022365;2235606.150403;0.022365;0.022365;0.022365;0.000000;467;103;35574;242.081135;436;922;1273;1;50000;256;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;545.802283
0.024289;2058546.206910;0.024289;0.024289;0.024289;0.000000;505;86;17256;252.348006;479;905;1313;1;50000;512;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1005.149515
0.050005;999897.050600;0.050005;0.050005;0.050005;0.000000;1020;52;36776;406.411107;1014;1811;4930;1;50000;1024;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;976.461963
0.079345;630161.439673;0.079345;0.079345;0.079345;0.000000;1606;620;40104;413.895317;1570;2396;5778;1;50000;2048;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1230.784062
0.147265;339524.257117;0.147265;0.147265;0.147265;0.000000;2965;1874;45976;503.059798;2924;3972;7223;1;50000;4096;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1326.266629
0.280410;178310.167877;0.280410;0.280410;0.280410;0.000000;5628;4402;42336;532.872049;5580;6781;9832;1;50000;8192;0;1;false;-1;0;write;0;0;rand;rand;false;true;false;1393.048187
pmcpy_pmem_memcpy_persist: pmem_memcpy [8] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.012899;3876229.210426;0.012899;0.012899;0.012899;0.000000;277;92;39258;232.890624;269;722;964;1;50000;64;0;1;false;-1;0;write;0;0;seq;seq;false;true;false;236.586256
0.014374;3478406.781168;0.014374;0.014374;0.014374;0.000000;307;70;38281;233.028034;304;785;932;1;50000;128;0;1;false;-1;0;write;0;0;seq;seq;false;true;false;424.610203
0.021170;2361796.189459;0.021170;0.021170;0.021170;0.000000;443;49;39844;279.915026;415;1004;1414;1;50000;256;0;1;false;-1;0;write;0;0;seq;seq;false;true;false;576.610398
0.022758;2197062.439636;0.022758;0.022758;0.022758;0.000000;475;86;42748;276.561860;435;802;1152;1;50000;512;0;1;false;-1;0;write;0;0;seq;seq;false;true;false;1072.784394
0.051393;972887.152757;0.051393;0.051393;0.051393;0.000000;1047;48;35403;392.484268;1080;1667;4068;1;50000;1024;0;1;false;-1;0;write;0;0;seq;seq;false;true;false;950.085110
0.072938;685513.554810;0.072938;0.072938;0.072938;0.000000;1478;554;41377;359.927970;1457;2155;5111;1;50000;2048;0;1;false;-1;0;write;0;0;seq;seq;false;true;false;1338.893662
0.143641;348090.117245;0.143641;0.143641;0.143641;0.000000;2892;1963;42745;423.349368;2863;3716;6431;1;50000;4096;0;1;false;-1;0;write;0;0;seq;seq;false;true;false;1359.727020
0.277397;180246.780554;0.277397;0.277397;0.277397;0.000000;5567;4424;42303;525.701441;5522;6689;10124;1;50000;8192;0;1;false;-1;0;write;0;0;seq;seq;false;true;false;1408.177973
pmcpy_pmem_memcpy_nodrain: pmem_memcpy [8] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.005044;9913453.567664;0.005044;0.005044;0.005044;0.000000;120;106;36521;195.976049;112;327;545;1;50000;64;0;1;false;-1;0;write;0;0;seq;seq;false;false;false;605.069187
0.005379;9296133.923824;0.005379;0.005379;0.005379;0.000000;127;108;37433;193.424496;116;346;576;1;50000;128;0;1;false;-1;0;write;0;0;seq;seq;false;false;false;1134.781973
0.007206;6938441.728677;0.007206;0.007206;0.007206;0.000000;164;114;20411;166.325465;134;509;772;1;50000;256;0;1;false;-1;0;write;0;0;seq;seq;false;false;false;1693.955500
0.017072;2928840.538808;0.017072;0.017072;0.017072;0.000000;361;82;15443;239.632808;349;866;1126;1;50000;512;0;1;false;-1;0;write;0;0;seq;seq;false;false;false;1430.097919
0.034395;1453685.211213;0.034395;0.034395;0.034395;0.000000;707;61;34745;342.772332;694;1319;1750;1;50000;1024;0;1;false;-1;0;write;0;0;seq;seq;false;false;false;1419.614464
0.069325;721242.281554;0.069325;0.069325;0.069325;0.000000;1406;701;22047;357.047964;1382;2071;4896;1;50000;2048;0;1;false;-1;0;write;0;0;seq;seq;false;false;false;1408.676331
0.137697;363115.233857;0.137697;0.137697;0.137697;0.000000;2773;1805;42320;424.974876;2741;3506;6504;1;50000;4096;0;1;false;-1;0;write;0;0;seq;seq;false;false;false;1418.418882
0.273456;182844.852340;0.273456;0.273456;0.273456;0.000000;5489;4262;42151;503.142279;5444;6503;9485;1;50000;8192;0;1;false;-1;0;write;0;0;seq;seq;false;false;false;1428.475409
pmcpy_libc_memcpy_persist: pmem_memcpy [8] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.013124;3809688.388062;0.013124;0.013124;0.013124;0.000000;282;107;37524;225.754117;275;728;929;1;50000;64;0;1;false;-1;0;write;0;0;seq;seq;true;true;false;232.524926
0.015010;3331116.586282;0.015010;0.015010;0.015010;0.000000;320;72;39271;235.024222;314;792;872;1;50000;128;0;1;false;-1;0;write;0;0;seq;seq;true;true;false;406.630443
0.017228;2902222.161856;0.017228;0.017228;0.017228;0.000000;364;77;16665;209.034745;355;904;1119;1;50000;256;0;1;false;-1;0;write;0;0;seq;seq;true;true;false;708.550332
0.022151;2257245.849467;0.022151;0.022151;0.022151;0.000000;463;72;37969;267.446534;409;1000;1297;1;50000;512;0;1;false;-1;0;write;0;0;seq;seq;true;true;false;1102.170825
0.037195;1344268.148158;0.037195;0.037195;0.037195;0.000000;763;82;39047;346.122092;730;1448;2339;1;50000;1024;0;1;false;-1;0;write;0;0;seq;seq;true;true;false;1312.761863
0.066960;746709.081335;0.066960;0.066960;0.066960;0.000000;1359;241;40196;475.561102;1315;2582;4451;1;50000;2048;0;1;false;-1;0;write;0;0;seq;seq;true;true;false;1458.416174
0.115973;431134.175103;0.115973;0.115973;0.115973;0.000000;2339;1295;23284;437.593521;2264;3496;5715;1;50000;4096;0;1;false;-1;0;write;0;0;seq;seq;true;true;false;1684.117871
0.249915;200067.644471;0.249915;0.249915;0.249915;0.000000;5018;3758;46469;560.055616;4896;7050;8917;1;50000;8192;0;1;false;-1;0;write;0;0;seq;seq;true;true;false;1563.028472
pmcpy_libc_memcpy_flush: pmem_memcpy [8] [group: pmem]
total-avg[sec];ops-per-second[1/sec];total-max[sec];total-min[sec];total-median[sec];total-std-dev[sec];latency-avg[nsec];latency-min[nsec];latency-max[nsec];latency-std-dev[nsec];latency-pctl-50.0%[nsec];latency-pctl-99.0%[nsec];latency-pctl-99.9%[nsec];threads;ops-per-thread;data-size;seed;repeats;thread-affinity;main-affinity;min-exe-time;operation;src-offset;dest-offset;src-mode;dest-mode;libc-memcpy;persist;no-warmup;bandwidth[MiB/s]
0.004808;10398521.247090;0.004808;0.004808;0.004808;0.000000;116;100;35284;184.612061;107;307;505;1;50000;64;0;1;false;-1;0;write;0;0;seq;seq;true;false;false;634.675369
0.005365;9320369.817362;0.005365;0.005365;0.005365;0.000000;127;104;35710;198.041307;115;333;536;1;50000;128;0;1;false;-1;0;write;0;0;seq;seq;true;false;false;1137.740456
0.006668;7498626.251671;0.006668;0.006668;0.006668;0.000000;153;116;17866;128.928734;130;449;678;1;50000;256;0;1;false;-1;0;write;0;0;seq;seq;true;false;false;1830.719300
0.015489;3228199.067799;0.015489;0.015489;0.015489;0.000000;329;155;18147;192.790977;315;716;1012;1;50000;512;0;1;false;-1;0;write;0;0;seq;seq;true;false;false;1576.269076
0.029942;1669900.149990;0.029942;0.029942;0.029942;0.000000;618;105;37825;321.344563;585;1213;1774;1;50000;1024;0;1;false;-1;0;write;0;0;seq;seq;true;false;false;1630.761865
0.058132;860115.184217;0.058132;0.058132;0.058132;0.000000;1182;238;42284;407.718353;1137;2140;4088;1;50000;2048;0;1;false;-1;0;write;0;0;seq;seq;true;false;false;1679.912469
0.110058;454306.691599;0.110058;0.110058;0.110058;0.000000;2221;1147;40089;415.507747;2137;3161;5398;1;50000;4096;0;1;false;-1;0;write;0;0;seq;seq;true;false;false;1774.635514
0.244508;204492.648688;0.244508;0.244508;0.244508;0.000000;4910;3741;54196;575.095253;4770;6941;8447;1;50000;8192;0;1;false;-1;0;write;0;0;seq;seq;true;false;false;1597.598818
