pmcpy_pmem_memcpy_persist: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.294883,1356468.265854,0.294883,0.294883,0.294883,0.000000,5845,39,203234,13217.914119,1106,70567,112783,8,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,662.338020
0.762468,1049224.592074,0.762468,0.762468,0.762468,0.000000,15097,39,392284,30767.447263,4305,153645,234730,16,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,512.316695
2.271765,704298.321387,2.271765,2.271765,2.271765,0.000000,45323,41,1177921,73352.732349,15208,341255,499561,32,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,343.895665
0.075867,659052.353630,0.075867,0.075867,0.075867,0.000000,1536,226,25626,652.559435,1416,2987,5469,1,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1287.211628
0.100688,993162.631454,0.100688,0.100688,0.100688,0.000000,1961,231,24662,1268.248557,1670,6898,10697,2,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1939.770765
0.258578,773461.984090,0.258578,0.258578,0.258578,0.000000,4915,152,57796,3652.028276,4420,16800,25841,4,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1510.667938
0.565762,707010.722924,0.565762,0.565762,0.565762,0.000000,10998,164,255574,13021.891515,7980,74296,124727,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1380.880318
4.880360,163922.326276,4.880360,4.880360,4.880360,0.000000,94901,150,8544851,103643.594895,52141,384388,489307,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,320.160794
9.674324,165386.235030,9.674324,9.674324,9.674324,0.000000,187358,80,24120816,210337.401035,123042,842499,1249735,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,323.019990
0.211641,236249.565366,0.211641,0.211641,0.211641,0.000000,4251,2800,25245,635.176081,4217,6004,8200,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1845.699729
0.506392,197475.370595,0.506392,0.506392,0.506392,0.000000,7846,2947,55013,2960.519282,8361,14228,18341,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1542.776333
0.751450,266152.166848,0.751450,0.751450,0.751450,0.000000,12983,2777,56737,4766.909970,12154,27576,35502,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,2079.313804
1.320940,302814.745959,1.320940,1.320940,1.320940,0.000000,23481,2972,103580,8029.261093,22433,44382,62048,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,2365.740203
6.237348,128259.631807,6.237348,6.237348,6.237348,0.000000,109922,2616,8128225,101927.457749,67941,443411,637874,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1002.028373
39.829060,40171.673306,39.829060,39.829060,39.829060,0.000000,778288,4349,47325537,476604.259508,737798,1970432,2508391,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,313.841198
pmcpy_libc_memcpy_flush: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.005622,8893867.873766,0.005622,0.005622,0.005622,0.000000,131,59,41428,241.149969,114,531,773,1,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1085.677231
0.006372,15692477.653912,0.006372,0.006372,0.006372,0.000000,144,80,33367,274.790504,111,949,3979,2,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1915.585651
0.014904,13418828.266574,0.014904,0.014904,0.014904,0.000000,308,66,23977,810.362712,112,4188,6138,4,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1638.040560
0.045765,8740368.850995,0.045765,0.045765,0.045765,0.000000,910,30,140041,3359.243583,110,12644,47591,8,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1066.939557
0.236011,3389674.841966,0.236011,0.236011,0.236011,0.000000,4705,30,442272,13314.466611,715,70399,136064,16,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,413.778667
0.461841,3464394.990119,0.461841,0.461841,0.461841,0.000000,9103,31,1397256,28700.754274,763,132172,343687,32,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,422.899779
0.015927,3139317.642940,0.015927,0.015927,0.015927,0.000000,337,108,33014,298.115947,287,902,1516,1,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1532.869943
0.034915,2864080.396341,0.034915,0.034915,0.034915,0.000000,705,49,40415,1143.202278,311,4945,8529,2,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1398.476756
0.065708,3043768.106996,0.065708,0.065708,0.065708,0.000000,1302,37,73645,1946.779102,396,6826,16550,4,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1486.214896
0.375590,1064989.770693,0.375590,0.375590,0.375590,0.000000,7435,37,285113,16261.563299,2149,82741,132380,8,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,520.014536
0.871770,917672.834229,0.871770,0.871770,0.871770,0.000000,17357,37,508929,29824.423898,5271,136421,214159,16,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,448.082439
2.043059,783139.563958,2.043059,2.043059,2.043059,0.000000,39678,36,8158080,89439.811355,6724,416029,978508,32,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,382.392365
0.066096,756471.687148,0.066096,0.066096,0.066096,0.000000,1340,278,22838,555.501030,1264,2764,5345,1,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1477.483764
0.158413,631260.713560,0.158413,0.158413,0.158413,0.000000,3041,151,43119,2549.991465,1963,11909,16253,2,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1232.931081
0.254493,785876.652321,0.254493,0.254493,0.254493,0.000000,4936,177,75296,3665.081681,4780,16546,29374,4,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1534.915337
0.675115,592491.972534,0.675115,0.675115,0.675115,0.000000,13169,154,250713,18528.489806,8470,104679,162670,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1157.210884
4.189294,190962.960974,4.189294,4.189294,4.189294,0.000000,83473,136,664986,91737.707523,39220,351210,429616,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,372.974533
12.738662,125601.887128,12.738662,12.738662,12.738662,0.000000,238050,143,46430833,286091.703182,145779,1217017,1819630,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,245.316186
0.209489,238675.863732,0.209489,0.209489,0.209489,0.000000,4208,2979,44469,672.401515,4109,6089,7978,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1864.655185
0.505257,197918.979700,0.505257,0.505257,0.505257,0.000000,7840,2922,44134,2943.947311,8388,14052,18223,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1546.242029
0.752415,265810.746847,0.752415,0.752415,0.752415,0.000000,12955,2886,60128,4843.241939,12116,27844,36139,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,2076.646460
1.357990,294553.031092,1.357990,1.357990,1.357990,0.000000,24108,3107,1647427,9763.371006,23121,48253,82492,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,2301.195555
5.586318,143207.030109,5.586318,5.586318,5.586318,0.000000,93315,5112,8754156,85431.001318,58380,400183,571558,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1118.804923
36.894946,43366.372881,36.894946,36.894946,36.894946,0.000000,721427,4070,49890421,472845.940893,658413,1936836,2479537,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,338.799788
