pmcpy_pmem_memcpy_persist: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.445663,897539.516359,0.445663,0.445663,0.445663,0.000000,7838,267,50638,3697.708638,7703,17103,21597,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,1753.006868
1.065966,750493.047665,1.065966,1.065966,1.065966,0.000000,20011,326,2748069,14955.588568,14635,72103,98016,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,1465.806734
3.524657,453944.900531,3.524657,3.524657,3.524657,0.000000,64323,318,9777086,61153.908095,47708,249884,381185,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,886.611134
0.616185,81144.485189,0.616185,0.616185,0.616185,0.000000,12342,7973,39601,2038.847384,12061,17971,27443,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,633.941291
0.751156,133128.184221,0.751156,0.751156,0.751156,0.000000,12874,2418,56895,5059.948657,12506,26314,32320,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,1040.063939
1.051768,190156.078474,1.051768,1.051768,1.051768,0.000000,18670,2496,3756111,10721.834123,17793,36514,42663,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,1485.594363
1.757665,227574.715817,1.757665,1.757665,1.757665,0.000000,31311,2603,3469507,14607.307648,30422,56280,68814,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,1777.927467
4.793180,166903.807351,4.793180,4.793180,4.793180,0.000000,89183,4405,5886518,47466.011709,82654,219286,269040,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,1303.935995
14.834387,107857.509129,14.834387,14.834387,14.834387,0.000000,250342,4306,14464697,151047.408338,224270,719203,918961,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,true,false,842.636790
pmcpy_pmem_memcpy_nodrain: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.007252,6894657.357592,0.007252,0.007252,0.007252,0.000000,164,108,36455,391.757701,116,699,4108,1,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,841.632978
0.009060,11037426.478323,0.009060,0.009060,0.009060,0.000000,182,108,29595,434.481472,116,1800,4620,2,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1347.342099
0.018750,10666773.049950,0.018750,0.018750,0.018750,0.000000,371,67,40661,995.376067,116,4554,7327,4,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1302.096320
0.034895,11462927.459729,0.034895,0.034895,0.034895,0.000000,707,31,112716,2159.705802,114,6515,27363,8,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1399.283137
0.123125,6497468.367035,0.123125,0.123125,0.123125,0.000000,2453,31,198939,7098.962344,387,37506,82354,16,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,793.147994
0.434302,3684075.792150,0.434302,0.434302,0.434302,0.000000,8511,29,2806217,29196.664157,447,122737,371761,32,50000,128,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,449.716283
0.031854,1569648.522733,0.031854,0.031854,0.031854,0.000000,656,47,40702,518.232104,551,2121,3879,1,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,766.429943
0.038685,2584990.547077,0.038685,0.038685,0.038685,0.000000,688,38,40175,982.671763,385,4472,7570,2,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1262.202416
0.053294,3752770.060310,0.053294,0.053294,0.053294,0.000000,984,37,44779,1489.122095,263,5553,8728,4,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1832.407256
0.092207,4338065.298576,0.092207,0.092207,0.092207,0.000000,1702,38,132260,2092.917232,703,8429,11401,8,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,2118.195947
0.280225,2854847.142009,0.280225,0.280225,0.280225,0.000000,5208,38,153540,7278.971273,3504,37728,66870,16,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1393.968331
0.873506,1831699.066241,0.873506,0.873506,0.873506,0.000000,17095,38,2736823,26486.350767,5114,117013,213699,32,50000,512,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,894.384310
0.132156,378340.496883,0.132156,0.132156,0.132156,0.000000,2662,1097,39861,915.371502,2506,5606,10195,1,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,738.946283
0.163313,612322.336741,0.163313,0.163313,0.163313,0.000000,2893,345,49296,2167.183157,2394,10343,14975,2,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1195.942064
0.235678,848613.730281,0.235678,0.235678,0.235678,0.000000,4324,353,55104,2962.809511,3871,13124,16865,4,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1657.448692
0.381579,1048275.338365,0.381579,0.381579,0.381579,0.000000,6997,335,59825,4146.188234,6175,17971,25235,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,2047.412770
1.240447,644928.579807,1.240447,1.240447,1.240447,0.000000,22977,349,12573661,24095.546048,16508,92506,165232,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1259.626132
3.455718,463000.734097,3.455718,3.455718,3.455718,0.000000,64146,286,16746419,69877.379992,42794,304425,483577,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,904.298309
0.517285,96658.449171,0.517285,0.517285,0.517285,0.000000,10364,7190,31414,1499.066721,10071,14912,18307,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,755.144134
0.651249,153551.093372,0.651249,0.651249,0.651249,0.000000,11192,2039,180169,4761.070459,10822,24503,30663,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1199.617917
0.947877,210997.733589,0.947877,0.947877,0.947877,0.000000,17248,2116,50591,6586.156490,16405,34809,40647,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1648.419794
1.771340,225817.803310,1.771340,1.771340,1.771340,0.000000,30142,2182,3196059,12383.143353,29051,62380,79988,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1764.201588
4.854856,164783.468323,4.854856,4.854856,4.854856,0.000000,83392,3047,5252469,43588.575421,73979,225050,301571,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1287.370846
12.476615,128239.915265,12.476615,12.476615,12.476615,0.000000,233650,5267,16296521,135869.227207,229418,597043,775148,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,false,false,false,1001.874338
pmcpy_libc_memcpy_persist: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.008292,6029794.177800,0.008292,0.008292,0.008292,0.000000,184,108,23591,377.995018,115,1308,4182,1,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,736.058860
0.011158,8962371.572576,0.011158,0.011158,0.011158,0.000000,215,91,51136,504.890045,116,2641,4547,2,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,1094.039499
0.028404,7041158.422650,0.028404,0.028404,0.028404,0.000000,506,31,104850,1746.961494,111,5500,23630,4,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,859.516409
0.064348,6216164.349045,0.064348,0.064348,0.064348,0.000000,1136,30,183125,3929.961389,73,20071,44443,8,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,758.809125
0.174173,4593125.894486,0.174173,0.174173,0.174173,0.000000,3298,31,693355,11168.689420,59,52976,112400,16,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,560.684313
0.482062,3319073.204983,0.482062,0.482062,0.482062,0.000000,8884,29,6688512,32342.869276,62,129861,370201,32,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,405.160303
0.049424,1011657.941454,0.049424,0.049424,0.049424,0.000000,1007,37,21243,1470.344294,314,5503,8655,1,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,493.973604
0.064512,1550091.301153,0.064512,0.064512,0.064512,0.000000,1060,36,44896,1564.794883,271,5751,9678,2,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,756.880518
0.107457,1861216.701554,0.107457,0.107457,0.107457,0.000000,1925,36,180036,2810.965095,594,11034,26496,4,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,908.797218
0.315227,1268927.947873,0.315227,0.315227,0.315227,0.000000,6121,36,876349,11283.294802,1473,52408,83789,8,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,619.593725
1.024201,781097.043807,1.024201,1.024201,1.024201,0.000000,19622,34,2196948,35254.331012,4662,154302,308214,16,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,381.395041
1.850694,864540.450033,1.850694,1.850694,1.850694,0.000000,34083,35,211602979,221321.483963,9542,323301,779682,32,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,422.138892
0.196438,254533.185120,0.196438,0.196438,0.196438,0.000000,3947,190,39857,2749.947911,3414,12625,17464,1,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,497.135127
0.278054,359642.171145,0.278054,0.278054,0.278054,0.000000,4647,128,48597,3220.321325,4545,14434,21318,2,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,702.426116
0.650121,307634.833933,0.650121,0.650121,0.650121,0.000000,12325,134,146138,10944.413944,9093,52719,70765,4,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,600.849285
1.808829,221137.572284,1.808829,1.808829,1.808829,0.000000,35374,124,38881217,99357.377903,23949,147564,220340,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,431.909321
4.137952,193332.331543,4.137952,4.137952,4.137952,0.000000,80679,131,275275932,533327.286258,56238,345716,547496,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,377.602210
8.769809,182444.113737,8.769809,8.769809,8.769809,0.000000,156734,133,425985015,817391.816576,98811,902342,1749964,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,356.336160
0.811208,61636.494744,0.811208,0.811208,0.811208,0.000000,16243,5032,102955,5925.134472,15240,32040,37787,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,481.535115
1.204219,83041.389633,1.204219,1.204219,1.204219,0.000000,16649,1243,3525007,16510.742356,13337,57007,62405,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,648.760857
1.896913,105434.483992,1.896913,1.896913,1.896913,0.000000,29676,1553,904882,20595.591786,23999,87102,127524,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,823.706906
4.753095,84155.687812,4.753095,4.753095,4.753095,0.000000,81844,1652,49451382,138394.054224,54990,514757,955967,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,657.466311
11.473330,69726.921313,11.473330,11.473330,11.473330,0.000000,198539,1790,120998850,417947.928138,124568,875404,1333681,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,544.741573
22.200511,72070.413303,22.200511,22.200511,22.200511,0.000000,351920,1472,140407091,534782.679927,194595,1810771,3033758,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,true,false,563.050104
pmcpy_libc_memcpy_flush: pmem_memcpy [24] [group: pmem],
total-avg[sec],ops-per-second[1/sec],total-max[sec],total-min[sec],total-median[sec],total-std-dev[sec],latency-avg[nsec],latency-min[nsec],latency-max[nsec],latency-std-dev[nsec],latency-pctl-50.0%[nsec],latency-pctl-99.0%[nsec],latency-pctl-99.9%[nsec],threads,ops-per-thread,data-size,seed,repeats,thread-affinity,main-affinity,min-exe-time,operation,src-offset,dest-offset,src-mode,dest-mode,libc-memcpy,persist,no-warmup,bandwidth[MiB/s]
0.007992,6256314.185091,0.007992,0.007992,0.007992,0.000000,178,102,16405,358.616861,110,1264,4223,1,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,763.710228
0.010912,9164437.875375,0.010912,0.010912,0.010912,0.000000,209,102,19927,451.069569,110,2377,4266,2,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,1118.705795
0.029113,6869686.748124,0.029113,0.029113,0.029113,0.000000,514,38,107463,1673.518841,110,5523,21821,4,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,838.584808
0.065354,6120492.482979,0.065354,0.065354,0.065354,0.000000,1129,29,164306,3866.076662,105,19452,43666,8,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,747.130430
0.180908,4422147.461029,0.180908,0.180908,0.180908,0.000000,3418,29,602418,11451.157303,57,53950,113261,16,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,539.812922
0.486426,3289299.859861,0.486426,0.486426,0.486426,0.000000,8956,29,11177159,33867.133379,59,132549,396299,32,50000,128,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,401.525862
0.051921,962994.156840,0.051921,0.051921,0.051921,0.000000,1057,33,43201,1584.222599,313,5915,8981,1,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,470.211991
0.068803,1453414.687348,0.068803,0.068803,0.068803,0.000000,1071,33,55240,1579.821950,293,5623,9252,2,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,709.675140
0.107074,1867873.275445,0.107074,0.107074,0.107074,0.000000,1906,32,101167,2745.762967,605,10916,27658,4,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,912.047498
0.353593,1131243.346168,0.353593,0.353593,0.353593,0.000000,6848,33,728270,12586.980138,1592,59056,93452,8,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,552.364915
0.919048,870465.905495,0.919048,0.919048,0.919048,0.000000,17443,35,2030978,31921.973458,4675,142014,289284,16,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,425.032180
2.118789,755148.240237,2.118789,2.118789,2.118789,0.000000,39364,32,288947719,296568.146403,8637,375451,955854,32,50000,512,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,368.724727
0.195049,256345.188114,0.195049,0.195049,0.195049,0.000000,3919,192,31469,2762.903369,3246,12596,17646,1,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,500.674196
0.254811,392447.668006,0.254811,0.254811,0.254811,0.000000,4094,117,46539,3198.716676,3220,14048,20778,2,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,766.499352
0.618679,323269.310466,0.618679,0.618679,0.618679,0.000000,11769,127,167138,10849.119294,8690,52211,69316,4,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,631.385372
1.640613,243811.244402,1.640613,1.640613,1.640613,0.000000,31504,125,27702528,55293.116605,20899,141793,281905,8,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,476.193837
4.109092,194690.195510,4.109092,4.109092,4.109092,0.000000,78576,132,4077577,76464.304189,55563,343770,569237,16,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,380.254288
7.510059,213047.579745,7.510059,7.510059,7.510059,0.000000,136377,60,523669206,904414.982234,76775,808555,1514873,32,50000,2048,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,416.108554
0.795646,62842.033873,0.795646,0.795646,0.795646,0.000000,15931,4517,178041,6029.096906,14802,32553,41948,1,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,490.953390
1.149125,87022.767632,1.149125,1.149125,1.149125,0.000000,16237,1284,3066420,15209.190667,12902,56163,62779,2,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,679.865372
1.987010,100653.745929,1.987010,1.987010,1.987010,0.000000,30185,1423,4224035,24690.141502,23937,90837,135657,4,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,786.357390
5.645926,70847.543375,5.645926,5.645926,5.645926,0.000000,106003,1473,10872942,131518.672476,74024,702970,1203872,8,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,553.496433
14.297656,55953.228224,14.297656,14.297656,14.297656,0.000000,265015,1568,45556094,214276.030806,240325,808424,1209214,16,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,437.134595
22.957874,69692.864824,22.957874,22.957874,22.957874,0.000000,364653,1405,127702073,583451.416999,194765,1911486,3033789,32,50000,8192,0,1,false,-1,0,write,0,0,seq,seq,true,false,false,544.475506
